"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 13:40:20,FALSE,NA,"1251143459605409794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ang_dp",17,TRUE,FALSE,NA,NA
"2","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 13:38:30,FALSE,NA,"1251142997338554375",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riraly_",17,TRUE,FALSE,NA,NA
"3","RT @hulu: Looking for more Bong Joon Ho after watching #Parasite?

Check out his other films:
🦠 The Host
👩‍👦 Mother
🐶 Barking Dogs Never Bi…",FALSE,0,NA,2020-04-17 13:29:54,FALSE,NA,"1251140832654004225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deriarahman",20,TRUE,FALSE,NA,NA
"4","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 13:28:52,FALSE,NA,"1251140571973865473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iyanayatsux",322,TRUE,FALSE,NA,NA
"5","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 13:27:22,FALSE,NA,"1251140196831092742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mayerthemayor_",55,TRUE,FALSE,NA,NA
"6","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 13:25:03,FALSE,NA,"1251139613428559873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adlynalin",17,TRUE,FALSE,NA,NA
"7","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 13:19:56,FALSE,NA,"1251138324909010944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BEURMELORRI",55,TRUE,FALSE,NA,NA
"8","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 13:18:45,FALSE,NA,"1251138026832461827",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yangter_dabest",17,TRUE,FALSE,NA,NA
"9","RT @DaiviPatel: #parasite spoilers out of context https://t.co/bcQTnLRytb",FALSE,0,NA,2020-04-17 13:11:00,FALSE,NA,"1251136076464508929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kurli_K",34,TRUE,FALSE,NA,NA
"10","RT @babygirlhotdog: Watched #parasite on Hulu finally...

-definitely worth the praise
-holy shit
-be grateful for what you have
-hoLY SHIT…",FALSE,0,NA,2020-04-17 13:10:38,FALSE,NA,"1251135984282017793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kurli_K",30,TRUE,FALSE,NA,NA
"11","RT @sail_to_jupiter: at this point into 2020 i feel like ki jeong in #parasite https://t.co/JgDjcHW3U4",FALSE,0,NA,2020-04-17 13:10:33,FALSE,NA,"1251135966233931777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kurli_K",44,TRUE,FALSE,NA,NA
"12","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 13:06:40,FALSE,NA,"1251134985240604672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anggitadeska",17,TRUE,FALSE,NA,NA
"13","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 13:04:11,FALSE,NA,"1251134362713817088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","V_Live_Art",322,TRUE,FALSE,NA,NA
"14","@poststar @RepStefanik Trying to cover his ass with as many scapegoats as possible. @elisestafanik will use it as a… https://t.co/wYBta89jQg",FALSE,1,"poststar",2020-04-17 13:02:00,TRUE,"1251118225267490817","1251133813079638017","20538284","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","p0rtia_",0,FALSE,FALSE,NA,NA
"15","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 13:01:42,FALSE,NA,"1251133734939697152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zay_chanuwu",322,TRUE,FALSE,NA,NA
"16","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 13:01:07,FALSE,NA,"1251133590416642048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Desire_KMusic",55,TRUE,FALSE,NA,NA
"17","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 12:54:45,FALSE,NA,"1251131989073301504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nabilzineb128",55,TRUE,FALSE,NA,NA
"18","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 12:54:07,FALSE,NA,"1251131830239100929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WomenLeisure",55,TRUE,FALSE,NA,NA
"19","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 12:49:13,FALSE,NA,"1251130596669022208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soursallyyey",17,TRUE,FALSE,NA,NA
"20","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 12:47:23,FALSE,NA,"1251130135907930112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nightt_i44",322,TRUE,FALSE,NA,NA
"21","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 12:43:28,FALSE,NA,"1251129146429673472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nobitaro",17,TRUE,FALSE,NA,NA
"22","RT @TheTrueChannel: Sorry @NYGovCuomo I believe you signed agreement for you state to our @Potus to get support for New York&gt;@realDonaldTru…",FALSE,0,NA,2020-04-17 12:43:26,FALSE,NA,"1251129139643518977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betheawakenig",3,TRUE,FALSE,NA,NA
"23","RT @5stocksinto: 5 South Korean Stocks Into Snacks https://t.co/iUA1x5XskR #Korea #Food #Stocks #Investment #Noodles #ShinRamen #RamDon #Pa…",FALSE,0,NA,2020-04-17 12:42:22,FALSE,NA,"1251128869693779969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","5stocksinto",4,TRUE,FALSE,NA,NA
"24","So these tents(?) as first seen in #Parasite are really a thing ... https://t.co/HiwDkQPRot",FALSE,0,NA,2020-04-17 12:36:25,FALSE,NA,"1251127372235055104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lawandordah",0,FALSE,FALSE,NA,NA
"25","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 12:24:20,FALSE,NA,"1251124331700031488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeisell1",322,TRUE,FALSE,NA,NA
"26","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 12:22:59,FALSE,NA,"1251123994952073216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","celxstine",322,TRUE,FALSE,NA,NA
"27","@GAMEdigital The next generation of gaming will be #AshleyOut #scumbag #parasite",FALSE,0,"GAMEdigital",2020-04-17 12:18:22,FALSE,"1251103203900493825","1251122831573819392","20581597","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NWestMagpies",0,FALSE,FALSE,NA,NA
"28","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 12:03:02,FALSE,NA,"1251118971434094595",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PramSada",17,TRUE,FALSE,NA,NA
"29","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 11:57:41,FALSE,NA,"1251117627881082880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kpopsvegan",55,TRUE,FALSE,NA,NA
"30","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 11:56:09,FALSE,NA,"1251117239798861829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jauntyallegory",17,TRUE,FALSE,NA,NA
"31","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 11:55:57,FALSE,NA,"1251117190289358848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eyeyeach",17,TRUE,FALSE,NA,NA
"32","RT @dimasharyow: #Parasite Movie Moment part 2 https://t.co/M7vTYGAayq",FALSE,0,NA,2020-04-17 11:48:50,FALSE,NA,"1251115401137684481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luthfilik",2,TRUE,FALSE,NA,NA
"33","#Parasite Movie Moment part 2 https://t.co/M7vTYGAayq",FALSE,5,"dimasharyow",2020-04-17 11:47:44,FALSE,"1251113558504386563","1251115123474759681","70980597","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasharyow",2,FALSE,FALSE,NA,NA
"34","Check out my review of #Parasite on @SoTheTheoryGoes! An honest to god masterpiece! 🌟🌟🌟🌟🌟https://t.co/KH6VNOYKZp… https://t.co/twru3uPD5K",FALSE,0,NA,2020-04-17 11:47:22,TRUE,NA,"1251115029807730689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","keribaps",0,FALSE,FALSE,NA,NA
"35","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 11:44:23,FALSE,NA,"1251114279530426370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sifaryasmin",17,TRUE,FALSE,NA,NA
"36","RT @ErisLovesMovies: #Parasite was the last movie I saw in the cinema before the #lockdown",FALSE,0,NA,2020-04-17 11:43:20,FALSE,NA,"1251114017436741633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamonEGarcia2",2,TRUE,FALSE,NA,NA
"37","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 11:42:55,FALSE,NA,"1251113912155533312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajuunjun",17,TRUE,FALSE,NA,NA
"38","RT @dimasharyow: #Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,0,NA,2020-04-17 11:42:51,FALSE,NA,"1251113895462346757",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luthfilik",17,TRUE,FALSE,NA,NA
"39","#Parasite Movie Moments part 1 https://t.co/hJEJ4l01B8",FALSE,53,NA,2020-04-17 11:41:31,FALSE,NA,"1251113558504386563",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dimasharyow",17,FALSE,FALSE,NA,NA
"40","RT @ErisLovesMovies: #Parasite was the last movie I saw in the cinema before the #lockdown",FALSE,0,NA,2020-04-17 11:37:40,FALSE,NA,"1251112587997188096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lamhfada",2,TRUE,FALSE,NA,NA
"41","RT @BETA744: Park So Damn Beautiful!

#ParkSoDam
#Parasite https://t.co/gLN2VX6Is2",FALSE,0,NA,2020-04-17 11:33:21,FALSE,NA,"1251111503836692480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UUUUriel__",1,TRUE,FALSE,NA,NA
"42","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 11:31:18,FALSE,NA,"1251110987660328962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","equanimity_life",55,TRUE,FALSE,NA,NA
"43","RT @WORLDMUSICAWARD: #BTS’s #Jimin And #Parasite's #BongJoonHo Are The 2 Korean Stars #NicoleScherzinger And #KenJeong Would Choose To Invi…",FALSE,0,NA,2020-04-17 11:26:12,FALSE,NA,"1251109703314108427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimiahhhh",5472,TRUE,FALSE,NA,NA
"44","#Parasite was the last movie I saw in the cinema before the #lockdown https://t.co/Fq3UCmbebf",FALSE,7,NA,2020-04-17 11:25:07,FALSE,NA,"1251109431338819585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErisLovesMovies",2,FALSE,FALSE,NA,NA
"45","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 11:12:35,FALSE,NA,"1251106275338981377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","white_2244b",322,TRUE,FALSE,NA,NA
"46","I just watched #Parasite, and I can now realize the amount of awards and nominations it received. Without a doubt,… https://t.co/PB3jK4nRGA",FALSE,0,NA,2020-04-17 10:59:43,TRUE,NA,"1251103037017460737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NadaArifi",0,FALSE,FALSE,NA,NA
"47","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 10:55:20,FALSE,NA,"1251101936377409536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umbralush",55,TRUE,FALSE,NA,NA
"48","Park So Damn Beautiful!

#ParkSoDam
#Parasite https://t.co/gLN2VX6Is2",FALSE,2,NA,2020-04-17 10:53:22,FALSE,NA,"1251101439306457089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BETA744",1,FALSE,FALSE,NA,NA
"49","@ErikMatti #erikmatti Please watch #Parasite so you can learn to improve your craft. Saranghae! ☺️",FALSE,0,"ErikMatti",2020-04-17 10:49:45,FALSE,NA,"1251100531742904321","549110243","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fwabagnale0201",0,FALSE,FALSE,NA,NA
"50","Watched it late but ...

#Parasite is a very good thriller although I had issues with the clumsy climax. But was it… https://t.co/vkcBop8E4f",FALSE,0,NA,2020-04-17 10:41:11,TRUE,NA,"1251098374389985280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urstrulysandyy",0,FALSE,FALSE,NA,NA
"51","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 10:38:48,FALSE,NA,"1251097775472689160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marianaxdr",322,TRUE,FALSE,NA,NA
"52","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 10:34:29,FALSE,NA,"1251096687407398917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LihuenAcuna",322,TRUE,FALSE,NA,NA
"53","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 10:29:23,FALSE,NA,"1251095405045190658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Curkillo",322,TRUE,FALSE,NA,NA
"54","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 10:19:57,FALSE,NA,"1251093030599344128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Carlos15705804",322,TRUE,FALSE,NA,NA
"55","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 10:18:57,FALSE,NA,"1251092778752323591",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaWaIi_ShInObI",55,TRUE,FALSE,NA,NA
"56","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 09:50:08,FALSE,NA,"1251085526888640512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","preciosasum",55,TRUE,FALSE,NA,NA
"57","https://t.co/1Sh08Pe8wl

Certainly the best movie I've watched in recent years!!!
#ParasiteMovie #movies #Parasite",FALSE,1,NA,2020-04-17 09:45:54,FALSE,NA,"1251084460960948226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tadi_ja",0,FALSE,FALSE,NA,NA
"58","@mad_nufc @ChronicleNUFC My thoughts. We've had numerous pieces of info showing positive moves getting rid of the… https://t.co/OGJMvktN9L",FALSE,2,"mad_nufc",2020-04-17 09:45:39,TRUE,"1251078967865544704","1251084399405404160","1225158940792627202","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keeeeegurrnnnnn",0,FALSE,FALSE,NA,NA
"59","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 09:30:42,FALSE,NA,"1251080638670741507",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","htx74730275",1086,TRUE,FALSE,NA,NA
"60","Unpopular opinion:

#Parasite is a highly overrated movie.",FALSE,2,NA,2020-04-17 09:30:41,FALSE,NA,"1251080632303640576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsGauravPathak",0,FALSE,FALSE,NA,NA
"61","RT @JaredLeto: 2020 big mood. #Parasite #JaredLetoCinemaClub https://t.co/LRvmDsWN8a",FALSE,0,NA,2020-04-17 09:15:27,FALSE,NA,"1251076801037766656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRoc23",139,TRUE,FALSE,NA,NA
"62","RT @SciImmunology: A new @NIAIDNews study unravels an intimate association between two subsets of disease-fighting white blood cells - help…",FALSE,0,NA,2020-04-17 09:10:44,FALSE,NA,"1251075611939856386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arish31",9,TRUE,FALSE,NA,NA
"63","Watched  #Parasite  😍 Masterpiece Movie🙌
Review- ⭐⭐ ⭐⭐⭐

Story , Screenplay , Everything Really Wonderful Movie👌

A… https://t.co/dHQBRwF7zC",FALSE,4,NA,2020-04-17 08:58:25,TRUE,NA,"1251072514685407232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KiraakSalmaniac",0,FALSE,FALSE,NA,NA
"64","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 08:51:15,FALSE,NA,"1251070710866468870",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AzharAy62233920",1086,TRUE,FALSE,NA,NA
"65","Next... #Parasite",FALSE,0,NA,2020-04-17 08:35:20,FALSE,NA,"1251066702688731138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diud17",0,FALSE,FALSE,NA,NA
"66","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 08:16:05,FALSE,NA,"1251061860792537088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewRide5",1086,TRUE,FALSE,NA,NA
"67","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 08:09:55,FALSE,NA,"1251060305498476545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dng64618301",1086,TRUE,FALSE,NA,NA
"68","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 08:07:13,FALSE,NA,"1251059629817094144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ysmneleena",55,TRUE,FALSE,NA,NA
"69","RT @LilyMarin8: Two disc collection #Joker catch this: Making of documentary&amp;creation of d film (My pick for #OscarBestPicture as #Parasite…",FALSE,0,NA,2020-04-17 08:03:04,FALSE,NA,"1251058583116054528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LilyMarin8",1,TRUE,FALSE,NA,NA
"70","RT @NasukiChan: Ki-jeong
#Parasite #pixelart https://t.co/9d6UVppEXZ",FALSE,0,NA,2020-04-17 07:58:52,FALSE,NA,"1251057524662558720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mitsuki1408",322,TRUE,FALSE,NA,NA
"71","RT @hulu: Looking for more Bong Joon Ho after watching #Parasite?

Check out his other films:
🦠 The Host
👩‍👦 Mother
🐶 Barking Dogs Never Bi…",FALSE,0,NA,2020-04-17 07:52:30,FALSE,NA,"1251055924376109062",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kajjafeeluv19",20,TRUE,FALSE,NA,NA
"72","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 07:48:02,FALSE,NA,"1251054798679404544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fin00011",1086,TRUE,FALSE,NA,NA
"73","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 07:29:05,FALSE,NA,"1251050029420175360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mainudd10889617",1086,TRUE,FALSE,NA,NA
"74","Jessica Only Child Illinois Chigaco

clasmatejinmohesyourcousin DING DONG #parasite https://t.co/kDq1HJ1KoM",FALSE,5,NA,2020-04-17 07:27:37,FALSE,NA,"1251049660577394690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reeduuuh",0,FALSE,FALSE,NA,NA
"75","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 07:25:37,FALSE,NA,"1251049160851066881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaetifuleaJ",55,TRUE,FALSE,NA,NA
"76","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 07:17:19,FALSE,NA,"1251047070296936448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","portaIprior",1086,TRUE,FALSE,NA,NA
"77","RT @TheTrueChannel: Sorry @NYGovCuomo I believe you signed agreement for you state to our @Potus to get support for New York&gt;@realDonaldTru…",FALSE,0,NA,2020-04-17 07:13:51,FALSE,NA,"1251046198963830784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hefmasu",3,TRUE,FALSE,NA,NA
"78","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 07:12:57,FALSE,NA,"1251045971733155840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Animestefy",55,TRUE,FALSE,NA,NA
"79","RT @IndieWire: #Parasite Has Monster Streaming Debut and Sets All-Time Hulu Records in One Week https://t.co/xprmc4eFTY https://t.co/sXJIZu…",FALSE,0,NA,2020-04-17 07:08:20,FALSE,NA,"1251044809730666496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wasted_youth_02",104,TRUE,FALSE,NA,NA
"80","RT @Chatty111Prasad: #Parasite winning the #OriginalScreenPlay at  #Oscars2020 #Oscars. #IFFI50 #IffiGoldenJubilee at Goa in Nov2019 was tr…",FALSE,0,NA,2020-04-17 07:07:42,FALSE,NA,"1251044647914352642",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shyrik58409045",1086,TRUE,FALSE,NA,NA
"81","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 07:06:27,FALSE,NA,"1251044334725525504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dankitswinter",55,TRUE,FALSE,NA,NA
"82","🎙| Be Reyt or Proper Sh*te Reviews #9 is now available! Find out our thoughts on:

- #SonicMovie
- #Parasite
-… https://t.co/FlnNes4hz0",FALSE,2,NA,2020-04-17 07:02:53,TRUE,NA,"1251043439904542720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Film_Fella",0,FALSE,FALSE,NA,NA
"83","RT @aQuoteAday: Quarantine Day 1.
Quarantine Day 30. 
#Parasite https://t.co/th7UjHsvZ0",FALSE,0,NA,2020-04-17 07:01:00,FALSE,NA,"1251042963339141123",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_aliaahazizi",55,TRUE,FALSE,NA,NA
